account_id,t,h,action,regime
7,8,1.5,stay,0
7,9,1.4695293937560499,stay,0
7,10,1.2781532642211113,stay,0
7,11,1.271183055423235,stay,0
7,12,1.1140132843507706,stay,0
7,13,1.122048566985812,deleverage,0
8,0,1.271330762917642,stay,0
8,1,1.15470013332327,stay,0
8,2,1.1238354569842914,stay,0
8,3,1.148942843462625,stay,0
8,4,1.220012174023319,stay,0
8,5,1.3114871224579718,stay,0
8,6,1.4172744181792671,stay,0
8,7,1.4480660673415289,stay,0
8,8,1.435718959266248,deleverage,0
8,9,1.5,stay,0
8,10,1.3374816636735236,stay,0
8,11,1.2594780610984855,stay,0
8,12,1.2575055413782283,deleverage,0
8,13,1.5,deleverage,0
9,0,1.0328166033616415,stay,0
9,1,1.014580860864715,stay,0
9,2,1.1675060202316883,deleverage,0
9,3,1.5,stay,0
9,4,1.434759985758201,stay,0
9,5,1.4760129904790646,stay,0
9,6,1.541487571159328,deleverage,0
9,7,1.541487571159328,stay,0
9,8,1.628596986915681,stay,0
9,9,1.6407255046684217,stay,0
9,10,1.584738927783564,stay,0
9,11,1.7123562475236762,stay,0
9,12,1.7266039288530932,deleverage,0
9,13,1.7266039288530932,stay,0
10,0,1.2664948636843398,stay,0
10,1,1.1857319868168361,stay,0
10,2,1.0917103282644733,stay,0
10,3,1.1907051200796432,deleverage,0
10,4,1.5,stay,0
10,5,1.6577579665038868,deleverage,0
10,6,1.6577579665038868,stay,0
10,7,1.6095560076148192,deleverage,0
10,8,1.6095560076148192,stay,0
10,9,1.6436430818741739,stay,0
10,10,1.7560097859023327,stay,0
10,11,1.745975871228822,deleverage,0
10,12,1.745975871228822,stay,0
10,13,1.9361066233150173,stay,0
11,0,1.2847902291961866,stay,0
11,1,1.3536042378998514,stay,0
11,2,1.3169281328151174,stay,0
11,3,1.2294645370925497,deleverage,0
11,4,1.5,stay,0
11,5,1.4289555176634023,stay,0
11,6,1.373719836024169,stay,0
11,7,1.350682483162816,stay,0
11,8,1.3849182101432589,stay,0
11,9,1.248102203868958,stay,0
11,10,1.2334609703867812,stay,0
11,11,1.1135785899842034,stay,0
11,12,1.1557052861058572,stay,0
11,13,1.1594032533372842,deleverage,0
12,0,1.5980982898862464,stay,0
12,1,1.567989221268192,stay,0
12,2,1.469812269580917,stay,0
12,3,1.4329399622984496,stay,0
12,4,1.410569121764182,deleverage,0
12,5,1.5,stay,0
12,6,1.3732990096170106,deleverage,0
12,7,1.5,stay,0
12,8,1.4677118653892511,stay,0
12,9,1.604609058730917,stay,0
12,10,1.593323525332639,deleverage,0
12,11,1.593323525332639,stay,0
12,12,1.704994701534685,stay,0
12,13,1.5774000485411588,stay,0
13,0,1.8279380130837763,stay,0
13,1,1.841888006740038,stay,0
13,2,1.7101635080801185,deleverage,0
13,3,1.7101635080801185,stay,0
13,4,1.8631668612430663,stay,0
13,5,1.7131686413662595,stay,0
13,6,1.7620399034337404,stay,0
13,7,1.803973524858038,stay,0
13,8,1.74852575104324,stay,0
13,9,1.8102806315684905,stay,0
13,10,1.7569153790533438,deleverage,0
13,11,1.7569153790533438,deleverage,0
13,12,1.7569153790533438,stay,0
13,13,1.634505135985051,stay,0
14,0,1.1972088580719553,stay,0
14,1,1.2943244292948806,stay,0
14,2,1.2893369039928881,stay,0
14,3,1.248440790974831,stay,0
14,4,1.1574986482779235,stay,0
14,5,1.2010932774543273,stay,0
14,6,1.2832783605348297,stay,0
14,7,1.2700997611430183,stay,0
14,8,1.2563065034902572,stay,0
14,9,1.2302220644476562,stay,0
14,10,1.1426459428285984,stay,0
14,11,1.128392472451914,deleverage,0
14,12,1.5,deleverage,0
14,13,1.5,deleverage,0
15,0,1.633952365229038,stay,0
15,1,1.909800557978094,stay,0
15,2,1.9318585875651049,deleverage,0
15,3,1.9318585875651049,stay,0
15,4,1.8827934039422867,deleverage,0
15,5,1.8827934039422867,stay,0
15,6,1.9458300369857735,stay,0
15,7,2.0,stay,0
15,8,2.0,deleverage,0
15,9,2.0,stay,0
15,10,2.0,stay,0
15,11,2.0,stay,0
15,12,2.0,deleverage,0
15,13,2.0,stay,0
16,0,1.1381681061213986,stay,0
16,1,1.1439738486483948,deleverage,0
16,2,1.5,stay,0
16,3,1.5502652637496723,deleverage,0
16,4,1.5502652637496723,deleverage,0
16,5,1.5502652637496723,stay,0
16,6,1.4867525949169147,stay,0
16,7,1.37442797019637,stay,0
16,8,1.3819064686723148,stay,0
16,9,1.4534589049735873,stay,0
16,10,1.484817410061946,deleverage,0
16,11,1.5,stay,0
16,12,1.533510221664959,stay,0
16,13,1.4412182462617404,stay,0
17,0,1.4445384869365996,deleverage,0
17,1,1.5,deleverage,0
17,2,1.5,stay,0
17,3,1.5021005389101736,deleverage,0
17,4,1.5021005389101736,stay,0
17,5,1.6292649848760605,stay,0
17,6,1.7213111466630968,deleverage,0
17,7,1.7213111466630968,stay,0
17,8,1.6132188844669357,stay,0
17,9,1.601040084766429,stay,0
17,10,1.5359184304810418,deleverage,0
17,11,1.5359184304810418,stay,0
17,12,1.5492558219980959,stay,0
17,13,1.462078911359567,stay,0
18,0,1.4992641779525582,deleverage,0
18,1,1.5,stay,0
18,2,1.4370930394857897,stay,0
18,3,1.4323790148519737,stay,0
18,4,1.5072070688941201,deleverage,0
18,5,1.5072070688941201,stay,0
18,6,1.4329497076942272,stay,0
18,7,1.5537952231473524,deleverage,0
18,8,1.5537952231473524,stay,0
18,9,1.5479281355603816,stay,0
18,10,1.447401507851855,deleverage,0
18,11,1.5,deleverage,0
18,12,1.5,stay,0
18,13,1.4170553885921773,stay,0
19,0,1.7131430071991243,stay,0
19,1,1.6262673475509648,stay,0
19,2,1.7085187264854027,stay,0
19,3,1.6194213636382178,stay,0
19,4,1.5683424153234957,stay,0
19,5,1.5492375154698044,stay,0
19,6,1.596207562534539,stay,0
19,7,1.5066463558156593,stay,0
19,8,1.6292804340164775,stay,0
19,9,1.7275710967969968,deleverage,0
19,10,1.7275710967969968,stay,0
19,11,1.8081568739096912,stay,0
19,12,1.8820222618546527,stay,0
19,13,2.0,stay,0
20,0,1.209101965104579,stay,0
20,1,1.1521689017368535,stay,0
20,2,1.1312054969829675,stay,0
20,3,1.1064902855185066,stay,0
20,4,1.1341077605822822,stay,0
20,5,1.1289882389191461,stay,0
20,6,1.0542587702423272,stay,0
20,7,1.044880854363688,stay,0
20,8,1.035894070844092,stay,0
20,9,1.084708619206877,stay,0
20,10,1.0846969383288296,stay,0
20,11,1.1758126870623669,deleverage,0
20,12,1.5,stay,0
20,13,1.431329618996662,stay,0
21,0,1.473764183250392,stay,0
21,1,1.488123098763921,stay,0
21,2,1.4811056035173533,stay,0
21,3,1.3792800954395719,stay,0
21,4,1.520218825632278,stay,0
21,5,1.5337667408735198,stay,0
21,6,1.5496651541826214,stay,0
21,7,1.653811495398583,deleverage,0
21,8,1.653811495398583,stay,0
21,9,1.5342227341516794,stay,0
21,10,1.5226035749860072,deleverage,0
21,11,1.5226035749860072,stay,0
21,12,1.6396004385150706,stay,0
21,13,1.5692506729658766,stay,0
22,0,1.5185118025196351,stay,0
22,1,1.520499167968496,deleverage,0
22,2,1.520499167968496,stay,0
22,3,1.4075473747247609,stay,0
22,4,1.528113657834193,stay,0
22,5,1.6963696921159195,deleverage,0
22,6,1.6963696921159195,stay,0
22,7,1.650460042810686,stay,0
22,8,1.6309014522317324,stay,0
22,9,1.5245456488367686,stay,0
22,10,1.5474293658677256,stay,0
22,11,1.6639853654718386,stay,0
22,12,1.5835343032988498,stay,0
22,13,1.5740756203104154,stay,0
23,0,1.3477216289631753,stay,0
23,1,1.3581565584744513,stay,0
23,2,1.4686578201847966,deleverage,0
23,3,1.5,stay,0
23,4,1.5006068435129487,stay,0
23,5,1.394394492894474,deleverage,0
23,6,1.5,stay,0
23,7,1.2867482651458202,deleverage,0
23,8,1.5,stay,0
23,9,1.477425340647076,stay,0
23,10,1.5627060189208302,stay,0
23,11,1.6594855717683306,stay,0
23,12,1.6390290148496622,stay,0
23,13,1.6666551188956562,deleverage,0
24,0,1.0808142155196565,stay,0
24,1,1.097837431260671,stay,0
24,2,1.1063718044351063,stay,0
24,3,1.0424671267218881,stay,0
24,4,1.010178300963361,stay,0
24,5,1.0840081932130798,stay,0
24,6,1.1200115617510562,deleverage,0
24,7,1.5,deleverage,0
24,8,1.5,deleverage,0
24,9,1.5,deleverage,0
24,10,1.5,deleverage,0
24,11,1.5,stay,0
24,12,1.520891421800932,stay,0
24,13,1.4609394476547992,stay,0
25,0,1.5888853270898906,deleverage,0
25,1,1.5888853270898906,stay,0
25,2,1.569192361757081,stay,0
25,3,1.5344712383260386,stay,0
25,4,1.5018450182526313,stay,0
25,5,1.5806735248897248,stay,0
25,6,1.648714137945156,stay,0
25,7,1.6203395174375186,stay,0
25,8,1.6441008063138736,stay,0
25,9,1.6609959532808054,stay,0
25,10,1.7845636516916248,deleverage,0
25,11,1.7845636516916248,deleverage,0
25,12,1.7845636516916248,deleverage,0
25,13,1.7845636516916248,stay,0
26,0,1.2279306448645029,deleverage,0
26,1,1.5,stay,0
26,2,1.5736882342226348,stay,0
26,3,1.6554032107725198,stay,0
26,4,1.5535867522068871,stay,0
26,5,1.586865812627202,stay,0
26,6,1.551442145538958,stay,0
26,7,1.549037157665821,stay,0
26,8,1.7526110790511222,deleverage,0
26,9,1.7526110790511222,stay,0
26,10,1.8056362982931027,stay,0
26,11,1.7193822490701849,stay,0
26,12,1.7611630266648888,deleverage,0
26,13,1.7611630266648888,stay,0
27,0,1.4801955415079882,stay,0
27,1,1.5124672598905164,stay,0
27,2,1.299036624388135,deleverage,0
27,3,1.5,deleverage,0
27,4,1.5,stay,0
27,5,1.569559449109911,stay,0
27,6,1.5161169044530627,stay,0
27,7,1.4678942213040407,stay,0
27,8,1.4607160830158965,deleverage,0
27,9,1.5,stay,0
27,10,1.5270859782142179,stay,0
27,11,1.5311221104536321,stay,0
27,12,1.4622555714348155,deleverage,0
27,13,1.5,stay,0
28,0,1.312423234543815,stay,0
28,1,1.3558031158732635,stay,0
28,2,1.26721614844228,stay,0
28,3,1.2877221813014141,deleverage,0
28,4,1.5,stay,0
28,5,1.4474906622277,stay,0
28,6,1.4167397514028632,stay,0
28,7,1.3440979981599421,stay,0
28,8,1.444557488296669,deleverage,0
28,9,1.5,stay,0
28,10,1.5530446877394262,stay,0
28,11,1.691343784591815,stay,0
28,12,1.6541082975621932,stay,0
28,13,1.6878364446978193,deleverage,0
29,0,1.1989027381363764,stay,0
29,1,1.1799938614594194,deleverage,0
29,2,1.5,deleverage,0
29,3,1.5,stay,0
29,4,1.5304082811324533,stay,0
29,5,1.6022086106747009,deleverage,0
29,6,1.6022086106747009,stay,0
29,7,1.370234037420833,stay,0
29,8,1.333512248734213,stay,0
29,9,1.3273582737069516,stay,0
29,10,1.2312542163730682,stay,0
29,11,1.2137028625557411,stay,0
29,12,1.1935305948491413,stay,0
29,13,1.2976274129954515,stay,0
30,0,1.7490756049825418,stay,0
30,1,1.5164883796834907,stay,0
30,2,1.5313532634926104,stay,0
30,3,1.6558391906474732,deleverage,0
30,4,1.6558391906474732,deleverage,0
30,5,1.6558391906474732,stay,0
30,6,1.717423413652965,stay,0
30,7,1.610346770352189,stay,0
30,8,1.5167399906568175,stay,0
30,9,1.576138552925458,stay,0
30,10,1.7367048493954407,stay,0
30,11,1.9251714357387484,deleverage,0
30,12,1.9251714357387484,stay,0
30,13,1.9064850080967217,stay,0
31,0,1.354037992742185,stay,0
31,1,1.3704535250075807,stay,0
31,2,1.3775389339996615,stay,0
31,3,1.408663116821507,stay,0
31,4,1.4321916341718375,stay,0
31,5,1.4071481337374239,stay,0
31,6,1.6007309731806176,stay,0
31,7,1.5661701044446348,stay,0
31,8,1.4794337694838182,stay,0
31,9,1.5705935115139749,stay,0
31,10,1.6203168193957567,stay,0
31,11,1.488940378141021,stay,0
31,12,1.549240207974683,stay,0
31,13,1.624752609658571,deleverage,0
32,0,1.512757493631992,stay,0
32,1,1.3938148248496507,deleverage,0
32,2,1.5,deleverage,0
32,3,1.5,stay,0
32,4,1.4007681642997718,stay,0
32,5,1.4222760189272752,deleverage,0
32,6,1.5,stay,0
32,7,1.6333502312223391,stay,0
32,8,1.7831359770913795,stay,0
32,9,1.787443738650136,stay,0
32,10,1.7516214847785743,stay,0
32,11,1.7890983406804672,stay,0
32,12,1.8517850064171353,stay,0
32,13,1.8345842382617001,deleverage,0
33,0,1.4739203740856972,stay,0
33,1,1.4980524037906071,deleverage,0
33,2,1.5,stay,0
33,3,1.5213677715025602,stay,0
33,4,1.5669617558159203,deleverage,0
33,5,1.5669617558159203,stay,0
33,6,1.5221766652620796,stay,0
33,7,1.465359425091173,deleverage,0
33,8,1.5,deleverage,0
33,9,1.5,stay,0
33,10,1.4179036454104774,stay,0
33,11,1.444132043020172,stay,0
33,12,1.4691854359637893,stay,0
33,13,1.6826603191035265,stay,0
34,0,1.4521532243711661,stay,0
34,1,1.4022988884765648,stay,0
34,2,1.2718090856557556,stay,0
34,3,1.4017808232156161,stay,0
34,4,1.5726454060464217,stay,0
34,5,1.375945915640408,stay,0
34,6,1.3032042442652132,stay,0
34,7,1.183204994837948,stay,0
34,8,1.2610870578913862,deleverage,0
34,9,1.5,stay,0
34,10,1.578470891429223,stay,0
34,11,1.523889376494823,stay,0
34,12,1.564815533866735,stay,0
34,13,1.664655080153147,stay,0
35,0,1.303140040384506,stay,0
35,1,1.4358545720495568,stay,0
35,2,1.3308646689888908,stay,0
35,3,1.324206253298891,stay,0
35,4,1.400796655061857,stay,0
35,5,1.320633834830466,stay,0
35,6,1.1976335724126055,deleverage,0
35,7,1.5,stay,0
35,8,1.6167273447823676,stay,0
35,9,1.5302577556735106,stay,0
35,10,1.3477002055111535,stay,0
35,11,1.2902486492385186,stay,0
35,12,1.3969457470410371,stay,0
35,13,1.2808962738809366,deleverage,0
36,0,1.3553036632742879,stay,0
36,1,1.3222535615550233,stay,0
36,2,1.3482988697615645,stay,0
36,3,1.4449837734624191,deleverage,0
36,4,1.5,stay,0
36,5,1.3932313113379389,stay,0
36,6,1.4371027776379437,stay,0
36,7,1.3092242477375735,stay,0
36,8,1.3358344215518807,stay,0
36,9,1.33609698518225,stay,0
36,10,1.3766617240175305,deleverage,0
36,11,1.5,stay,0
36,12,1.4120908023423926,stay,0
36,13,1.4102497484516814,stay,0
37,0,1.3691131928827678,stay,0
37,1,1.45866427894332,stay,0
37,2,1.3075359611235882,stay,0
37,3,1.536929115946965,deleverage,0
37,4,1.536929115946965,stay,0
37,5,1.5163941965808052,stay,0
37,6,1.4603956364827306,stay,0
37,7,1.4316085898932978,stay,0
37,8,1.3295209839114552,deleverage,0
37,9,1.5,stay,0
37,10,1.5672513889872284,stay,0
37,11,1.3936109500124403,stay,0
37,12,1.3140012815370115,stay,0
37,13,1.2838452585431928,stay,0
38,0,1.673362420777174,stay,0
38,1,1.6814722281819654,stay,0
38,2,1.6952165789785787,stay,0
38,3,1.6897427518190724,stay,0
38,4,1.7126672451926874,stay,0
38,5,1.7471650776381766,stay,0
38,6,1.9052837283201927,stay,0
38,7,1.7858683312322383,deleverage,0
38,8,1.7858683312322383,stay,0
38,9,1.9349938755520182,stay,0
38,10,1.8090806756767075,stay,0
38,11,1.855022528205164,stay,0
38,12,1.6686141298198505,deleverage,0
38,13,1.6686141298198505,stay,0
39,0,1.14511876224398,stay,0
39,1,1.3339493873977446,deleverage,0
39,2,1.5,stay,0
39,3,1.4483341922569293,stay,0
39,4,1.3520221741588412,stay,0
39,5,1.3338537458810587,stay,0
39,6,1.4135488053900165,stay,0
39,7,1.3468899854509648,stay,0
39,8,1.5659898099019716,stay,0
39,9,1.4642353131993884,stay,0
39,10,1.496461461597585,stay,0
39,11,1.3736118236733372,deleverage,0
39,12,1.5,stay,0
39,13,1.5593637472900335,stay,0
40,0,1.8131358397318313,deleverage,0
40,1,1.8131358397318313,stay,0
40,2,1.9429225788327045,stay,0
40,3,1.9615127301302013,stay,0
40,4,2.0,stay,0
40,5,1.9731693319936212,stay,0
40,6,2.0,deleverage,0
40,7,2.0,stay,0
40,8,2.0,deleverage,0
40,9,2.0,stay,0
40,10,2.0,stay,0
40,11,1.91080695472869,stay,0
40,12,1.8179405659441443,deleverage,0
40,13,1.8179405659441443,stay,0
41,0,1.7488036977868293,stay,0
41,1,1.8042675335145721,stay,0
41,2,1.699148501272554,stay,0
41,3,1.6445873085966656,stay,0
41,4,1.6253614422774108,stay,0
41,5,1.5550660348532597,stay,0
41,6,1.5051257345974867,stay,0
41,7,1.4516317351362504,stay,0
41,8,1.467262377758959,deleverage,0
41,9,1.5,stay,0
41,10,1.571147587496481,stay,0
41,11,1.6672341272597122,stay,0
41,12,1.579296110979313,deleverage,0
41,13,1.579296110979313,deleverage,0
42,0,1.452999614338017,stay,0
42,1,1.4611367398134196,deleverage,0
42,2,1.5,stay,0
42,3,1.6022680736639878,stay,0
42,4,1.5606184970046004,stay,0
42,5,1.6760472424185882,stay,0
42,6,1.5014318693979356,stay,0
42,7,1.3874902375813034,stay,0
42,8,1.2371718018024689,stay,0
42,9,1.2144264952071586,stay,0
42,10,1.2789320487181584,stay,0
42,11,1.386271335260255,stay,0
42,12,1.5482338683125707,stay,0
42,13,1.572090491395042,stay,0
43,0,1.503597850153523,stay,0
43,1,1.4844168533507776,deleverage,0
43,2,1.5,stay,0
43,3,1.4876550403867848,stay,0
43,4,1.5452098014768236,deleverage,0
43,5,1.5452098014768236,stay,0
43,6,1.7315156611183375,deleverage,0
43,7,1.7315156611183375,stay,0
43,8,1.6745452529100782,stay,0
43,9,1.8380726317706877,stay,0
43,10,1.8080612224167547,stay,0
43,11,1.8649780132106806,stay,0
43,12,1.889813885866569,stay,0
43,13,1.7680725309471004,stay,0
44,0,1.3399955056338857,stay,0
44,1,1.5048690569476912,stay,0
44,2,1.4784541750239224,stay,0
44,3,1.5037643557970826,stay,0
44,4,1.534307978602919,stay,0
44,5,1.5552182750224788,stay,0
44,6,1.59353141171646,stay,0
44,7,1.615281308746675,stay,0
44,8,1.6609376952034656,stay,0
44,9,1.5947413695368395,deleverage,0
44,10,1.5947413695368395,stay,0
44,11,1.5331289003196977,deleverage,0
44,12,1.5331289003196977,stay,0
44,13,1.4759554768098937,stay,0
45,0,1.0972108925501365,stay,0
45,1,1.2018098519731113,stay,0
45,2,1.1854210239595693,stay,0
45,3,1.1462396917058522,stay,0
45,4,1.1416595527255597,stay,0
45,5,1.1634301146708148,deleverage,0
45,6,1.5,stay,0
45,7,1.4283604523452427,stay,0
45,8,1.3081375504061787,deleverage,0
45,9,1.5,deleverage,0
45,10,1.5,stay,0
45,11,1.43971531754981,stay,0
45,12,1.3472279613716849,stay,0
45,13,1.1658213732341467,stay,0
46,0,1.213014424522377,stay,0
46,1,1.1461697547457737,deleverage,0
46,2,1.5,stay,0
46,3,1.6854890974935572,stay,0
46,4,1.6174331343918418,stay,0
46,5,1.7008129770958609,stay,0
46,6,1.756756540421716,stay,0
46,7,1.7214286182839356,deleverage,0
46,8,1.7214286182839356,stay,0
46,9,1.7591083694883214,stay,0
46,10,1.7598923944889202,stay,0
46,11,1.944448290525271,stay,0
46,12,1.7683129795131654,stay,0
46,13,1.9416387007234015,stay,0
47,0,1.392132264849214,deleverage,0
47,1,1.5,stay,0
47,2,1.6719199825845803,stay,0
47,3,1.8524807182129095,stay,0
47,4,1.6785344183838888,stay,0
47,5,1.6882928475381693,stay,0
47,6,1.7141927754510389,stay,0
47,7,1.7308504900508088,deleverage,0
47,8,1.7308504900508088,stay,0
47,9,1.7624911262134582,stay,0
47,10,1.8568980908711648,deleverage,0
47,11,1.8568980908711648,stay,0
47,12,1.7178606929685156,stay,0
47,13,1.9567994386684462,deleverage,0
48,0,1.6744123597684095,deleverage,0
48,1,1.6744123597684095,stay,0
48,2,1.5830715853327122,stay,0
48,3,1.4313950817893308,stay,0
48,4,1.437289647110405,stay,0
48,5,1.4570497988178124,stay,0
48,6,1.5399525445295226,stay,0
48,7,1.537231008822951,deleverage,0
48,8,1.537231008822951,stay,0
48,9,1.4380455897382556,stay,0
48,10,1.3742707836468149,deleverage,0
48,11,1.5,stay,0
48,12,1.5862364904319315,stay,0
48,13,1.6289601895287988,stay,0
49,0,1.1602319007606472,stay,0
49,1,1.157755497898721,stay,0
49,2,1.1704966946970128,stay,0
49,3,1.1813704094529884,stay,0
49,4,1.2045950553325404,stay,0
49,5,1.1881792513948348,stay,0
49,6,1.2472472649304707,stay,0
49,7,1.3265602232033187,stay,0
49,8,1.31884675593689,deleverage,0
49,9,1.5,stay,0
49,10,1.3690396872763397,stay,0
49,11,1.3429115010068116,deleverage,0
49,12,1.5,stay,0
49,13,1.5334590558466026,stay,0
50,0,1.5782589710903072,stay,0
50,1,1.5607494285233516,stay,0
50,2,1.6329952305232684,stay,0
50,3,1.603196684525268,stay,0
50,4,1.607174253089071,deleverage,0
50,5,1.607174253089071,stay,0
50,6,1.662221810864733,stay,0
50,7,1.8726261109397084,stay,0
50,8,1.85279788381758,stay,0
50,9,1.8310879795152937,deleverage,0
50,10,1.8310879795152937,stay,0
50,11,1.9682191874356187,stay,0
50,12,1.9733609521011903,stay,0
50,13,2.0,stay,0
51,0,1.2538728039593638,stay,0
51,1,1.3014155214244554,stay,0
51,2,1.2468914815812526,stay,0
51,3,1.2615872343073329,deleverage,0
51,4,1.5,stay,0
51,5,1.5840965046269657,stay,0
51,6,1.5584009663273881,stay,0
51,7,1.7586718834065218,stay,0
51,8,1.8558165766892336,stay,0
51,9,1.7959926489065379,stay,0
51,10,1.8764357893494086,deleverage,0
51,11,1.8764357893494086,deleverage,0
51,12,1.8764357893494086,stay,0
51,13,1.9828390336466102,stay,0
52,0,1.1812159194215828,stay,0
52,1,1.1942070143909844,stay,0
52,2,1.1440705322368288,deleverage,0
52,3,1.5,stay,0
52,4,1.4520350214278135,stay,0
52,5,1.4567465224892704,stay,0
52,6,1.414620258364578,deleverage,0
52,7,1.5,deleverage,0
52,8,1.5,deleverage,0
52,9,1.5,stay,0
52,10,1.6112488276962917,stay,0
52,11,1.4218953180070875,stay,0
52,12,1.4497994678842219,stay,0
52,13,1.3129463537100512,stay,0
53,0,1.2201148352970212,stay,0
53,1,1.1965391638906187,stay,0
53,2,1.2133991995804896,stay,0
53,3,1.270203091387944,deleverage,0
53,4,1.5,deleverage,0
53,5,1.5,stay,0
53,6,1.3317997598383542,stay,0
53,7,1.3840310094746633,stay,0
53,8,1.347620549612638,stay,0
53,9,1.3837534611874196,stay,0
53,10,1.3555304359520375,stay,0
53,11,1.5230216993690386,deleverage,0
53,12,1.5230216993690386,stay,0
53,13,1.443607317510478,stay,0
54,0,1.6082681061544528,stay,0
54,1,1.6675592145069071,stay,0
54,2,1.7626157534092306,stay,0
54,3,1.8391136060894535,stay,0
54,4,2.0,stay,0
54,5,2.0,stay,0
54,6,2.0,stay,0
54,7,2.0,stay,0
54,8,2.0,stay,0
54,9,2.0,stay,0
54,10,1.930786764545468,stay,0
54,11,2.0,stay,0
54,12,2.0,deleverage,0
54,13,2.0,deleverage,0
55,0,1.559067347926238,stay,0
55,1,1.4228582269062224,stay,0
55,2,1.2874308274270523,deleverage,0
55,3,1.5,stay,0
55,4,1.5631642436237065,stay,0
55,5,1.5985301095734898,stay,0
55,6,1.5272263273120912,stay,0
55,7,1.4084556459033912,stay,0
55,8,1.4555276739894327,stay,0
55,9,1.4064889610673426,stay,0
55,10,1.478081094170382,deleverage,0
55,11,1.5,stay,0
55,12,1.5241066359039257,stay,0
55,13,1.4773249358005112,stay,0
56,0,1.5286425509654444,deleverage,0
56,1,1.5286425509654444,stay,0
56,2,1.4345363365829749,stay,0
56,3,1.41651490500085,stay,0
56,4,1.307627489928744,stay,0
56,5,1.3628294556846452,deleverage,0
56,6,1.5,stay,0
56,7,1.5128404059968261,stay,0
56,8,1.4362579112934621,stay,0
56,9,1.588315944626362,stay,0
56,10,1.8368724254532989,stay,0
56,11,1.667884296783963,stay,0
56,12,1.775664332727703,deleverage,0
56,13,1.775664332727703,deleverage,0
57,0,1.2983110296137506,stay,0
57,1,1.3212404012133392,stay,0
57,2,1.2422864161550227,stay,0
57,3,1.3577677127916234,stay,0
57,4,1.2783355551993199,stay,0
57,5,1.3280820064545729,stay,0
57,6,1.3411944311651893,stay,0
57,7,1.5425219957780882,stay,0
57,8,1.5875537150043841,stay,0
57,9,1.5558758066780605,stay,0
57,10,1.6746462174114656,stay,0
57,11,1.659590559246839,stay,0
57,12,1.6759165257427475,stay,0
